Vote ID,File,Order of vote,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,Interinstitutional file number,Link,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Am No.,Author,RCV,Vote,Yeas,No,Abs,ECR,EFD/IDG,EPP,Greens/EFA,NI,REG,S&D,The Left,ECR%,EFD/IDG%,EPP%,Greens/EFA%,NI%,REG%,S&D%,The Left%,General Majority,Right Majority,Left Majority,Consensus
3379,82.0,1.0,"""7.06.2016""","""Uniform technical prescriptions for wheeled vehicles: UNECE agreement""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Bernd Lange""","""A8-0185/2016""","""2015/0249/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0185&language=EN""","""Committee on International Trade""","""International trade""","""approbation""",1.0,,0,"""RCV""","""+""",589,46,11,50.0,23.0,191.0,45.0,11.0,61.0,169.0,39.0,0.714,0.479,0.864,0.9,0.212,0.91,0.885,0.75,1,0,0,0
3380,82.0,1.0,"""7.06.2016""","""EU-Colombia and Peru Trade Agreement (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Ayxelà""","""A8-0155/2016""","""2014/0234/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0155&language=EN""","""Committee on International Trade""","""International trade""","""approbation""",1.0,,0,"""RCV""","""+""",557,17,79,52.0,23.0,193.0,44.0,9.0,62.0,170.0,4.0,0.743,0.479,0.873,0.88,0.173,0.925,0.89,0.077,1,0,0,0
3381,82.0,1.0,"""7.06.2016""","""Enhanced cooperation in the area of property regimes of international couples""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Cavada""","""A8-0192/2016""","""2016/0061/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0192&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""approbation""",1.0,,0,"""RCV""","""+""",550,68,36,6.0,22.0,189.0,46.0,9.0,62.0,170.0,46.0,0.086,0.458,0.855,0.92,0.173,0.925,0.89,0.885,1,0,1,0
3382,82.0,1.0,"""7.06.2016""","""Eliminating illicit trade in tobacco products: protocol to the WHO Framework Convention (judicial cooperation in criminal matters)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Martina Anderson""","""A8-0198/2016""","""2015/0100/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0198&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""approbation""",1.0,,0,"""RCV""","""+""",598,25,35,44.0,24.0,192.0,46.0,13.0,64.0,167.0,48.0,0.629,0.5,0.869,0.92,0.25,0.955,0.874,0.923,1,0,1,0
3383,82.0,1.0,"""7.06.2016""","""Markets in financial instruments""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Ferber""","""A8-0126/2016""","""2016/0033/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0126&language=EN""","""Committee on Economic and Monetary Affairs""","""Economic & monetary affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",502,158,6,55.0,8.0,196.0,3.0,7.0,64.0,169.0,0.0,0.786,0.167,0.887,0.06,0.135,0.955,0.885,0.0,1,0,0,0
3384,82.0,1.0,"""7.06.2016""","""Markets in financial instruments, market abuse and securities settlement""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Ferber""","""A8-0125/2016""","""2016/0034/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0125&language=EN""","""Committee on Economic and Monetary Affairs""","""Economic & monetary affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",504,157,9,55.0,9.0,198.0,0.0,8.0,64.0,170.0,0.0,0.786,0.188,0.896,0.0,0.154,0.955,0.89,0.0,1,0,0,0
3417,83.0,1.0,"""8.06.2016""","""EU-Palau Agreement on the short-stay visa waiver""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Gabriel""","""A8-0177/2016""","""2015/0193/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0177&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""approbation""",1.0,,0,"""RCV""","""+""",587,50,20,38.0,24.0,195.0,46.0,9.0,60.0,167.0,48.0,0.543,0.5,0.882,0.92,0.173,0.896,0.874,0.923,1,0,1,0
3418,83.0,1.0,"""8.06.2016""","""EU-Tonga Agreement on the short-stay visa waiver""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Gabriel""","""A8-0179/2016""","""2015/0196/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0179&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""approbation""",1.0,,0,"""RCV""","""+""",595,52,20,38.0,24.0,198.0,46.0,9.0,61.0,170.0,49.0,0.543,0.5,0.896,0.92,0.173,0.91,0.89,0.942,1,0,1,0
3419,83.0,1.0,"""8.06.2016""","""EU-Colombia Agreement on the short-stay visa waiver""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Gabriel""","""A8-0178/2016""","""2015/0201/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0178&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""approbation""",1.0,,0,"""RCV""","""+""",584,56,27,38.0,18.0,197.0,47.0,7.0,60.0,169.0,48.0,0.543,0.375,0.891,0.94,0.135,0.896,0.885,0.923,1,0,1,0
3420,83.0,1.0,"""8.06.2016""","""Expansion of trade in Information Technology Products (ITA)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Rowohl""","""A8-0186/2016""","""2016/0067/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0186&language=EN""","""Committee on International Trade""","""International trade""","""approbation""",1.0,,0,"""RCV""","""+""",529,110,37,59.0,16.0,201.0,7.0,9.0,60.0,173.0,4.0,0.843,0.333,0.91,0.14,0.173,0.896,0.906,0.077,1,0,0,0
3424,83.0,1.0,"""8.06.2016""","""EU-Philippines Framework Agreement on Partnership and Cooperation (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Brok""","""A8-0148/2016""","""2014/0224/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0148&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""approbation""",1.0,,0,"""RCV""","""+""",579,58,43,57.0,26.0,202.0,46.0,10.0,61.0,174.0,3.0,0.814,0.542,0.914,0.92,0.192,0.91,0.911,0.058,1,0,0,0
3425,83.0,1.0,"""8.06.2016""","""EU-Philippines Framework Agreement on Partnership and Cooperation (consent)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Brok""","""A8-0149/2016""","""2013/0441/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0149&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""approbation""",1.0,,0,"""RCV""","""+""",574,63,43,57.0,24.0,201.0,46.0,10.0,61.0,174.0,1.0,0.814,0.5,0.91,0.92,0.192,0.91,0.911,0.019,1,0,0,0
3427,83.0,1.0,"""8.06.2016""","""Macro-financial assistance to Tunisia""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Sarnez""","""A8-0187/2016""","""2016/0039/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0187&language=EN""","""Committee on International Trade""","""International trade""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",561,76,42,54.0,14.0,202.0,47.0,9.0,62.0,173.0,0.0,0.771,0.292,0.914,0.94,0.173,0.925,0.906,0.0,1,0,0,0
3512,84.0,1.0,"""9.06.2016""","""Transfer to the General Court of jurisdiction at first instance in EU civil service cases""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Delvaux""","""A8-0167/2016""","""2015/0906/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0167&language=EN""","""Committee on Legal Affairs""","""Legal affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",456,99,61,9.0,5.0,185.0,40.0,6.0,56.0,154.0,1.0,0.129,0.104,0.837,0.8,0.115,0.836,0.806,0.019,1,0,0,0
3517,85.0,1.0,"""23.06.2016""","""Protocol to the Euro-Mediterranean Agreement between the EU and Lebanon (Framework Agreement)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Mănescu""","""A8-0193/2016""","""2014/0110/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0193&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""single vote""",1.0,,0,"""RCV""","""+""",501,30,45,46.0,22.0,181.0,39.0,9.0,58.0,139.0,7.0,0.657,0.458,0.819,0.78,0.173,0.866,0.728,0.135,1,0,0,0
3518,85.0,1.0,"""23.06.2016""","""Protocol to the Euro-Mediterranean Agreement between the EU and Lebanon (2004 enlargement)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Mănescu""","""A8-0194/2016""","""2007/0078/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0194&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""single vote""",1.0,,0,"""RCV""","""+""",498,38,50,45.0,19.0,183.0,41.0,8.0,58.0,141.0,3.0,0.643,0.396,0.828,0.82,0.154,0.866,0.738,0.058,1,0,0,0
3519,85.0,1.0,"""23.06.2016""","""Protocol to the Euro-Mediterranean Agreement between the EU and Lebanon (accession of Bulgaria and Romania)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Mănescu""","""A8-0195/2016""","""2008/0027/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0195&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""single vote""",1.0,,0,"""RCV""","""+""",498,33,54,44.0,19.0,184.0,40.0,9.0,59.0,140.0,3.0,0.629,0.396,0.833,0.8,0.173,0.881,0.733,0.058,1,0,0,0
3522,85.0,1.0,"""23.06.2016""","""Multiannual recovery plan for Bluefin tuna""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Mato""","""A8-0367/2015""","""2015/0096/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0367&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",524,25,37,47.0,34.0,183.0,41.0,9.0,58.0,140.0,12.0,0.671,0.708,0.828,0.82,0.173,0.866,0.733,0.231,1,0,0,0
3523,85.0,1.0,"""23.06.2016""","""Multiannual plan for the stocks of cod, herring and sprat in the Baltic Sea and the fisheries exploiting those stocks""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Wałęsa""","""A8-0128/2015""","""2014/0285/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0128&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",480,68,39,39.0,34.0,183.0,0.0,13.0,57.0,142.0,12.0,0.557,0.708,0.828,0.0,0.25,0.851,0.743,0.231,1,0,0,0
3579,88.0,1.0,"""5.07.2016""","""EU-Peru Agreement on the short-stay visa waiver""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Gabriel""","""A8-0197/2016""","""2015/0199/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0197&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""approbation""",1.0,,0,"""RCV""","""+""",611,59,21,45.0,25.0,205.0,44.0,10.0,65.0,171.0,46.0,0.643,0.521,0.928,0.88,0.192,0.97,0.895,0.885,1,0,1,0
3580,88.0,1.0,"""5.07.2016""","""Emission limits for non-road mobile machinery""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Gardini""","""A8-0276/2015""","""2014/0268/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0276&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",623,57,27,64.0,7.0,207.0,47.0,9.0,65.0,176.0,48.0,0.914,0.146,0.937,0.94,0.173,0.97,0.921,0.923,1,0,0,0
3646,89.0,1.0,"""6.07.2016""","""Participation of Azerbaijan in Union programmes""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Nicolai""","""A8-0210/2016""","""2013/0420/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0210&language=EN""","""Committee on Foreign Affairs""","""Foreign & security policy""","""approbation""",1.0,,0,"""RCV""","""+""",577,67,51,56.0,18.0,202.0,46.0,10.0,66.0,176.0,3.0,0.8,0.375,0.914,0.92,0.192,0.985,0.921,0.058,1,0,0,0
3660,89.0,13.0,"""6.07.2016""","""Energy efficiency labelling ""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Tamburrano""","""A8-0213/2016""","""2015/0149/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0213&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: Commission proposal""",1.0,,0,"""RCV""","""+""",580,52,79,57.0,23.0,190.0,2.0,12.0,64.0,180.0,52.0,0.814,0.479,0.86,0.04,0.231,0.955,0.942,1.0,1,0,0,0
3662,89.0,2.0,"""6.07.2016""","""European Border and Coast Guard""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Pabriks""","""A8-0200/2016""","""2015/0310/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0200&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",483,181,48,38.0,1.0,204.0,1.0,4.0,61.0,174.0,0.0,0.543,0.021,0.923,0.02,0.077,0.91,0.911,0.0,1,0,0,0
3663,89.0,1.0,"""6.07.2016""","""European Maritime Safety Agency""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Cramer""","""A8-0215/2016""","""2015/0313/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0215&language=EN""","""Committee on Transport and Tourism""","""Transport & tourism""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",567,100,41,42.0,18.0,206.0,48.0,8.0,66.0,178.0,1.0,0.6,0.375,0.932,0.96,0.154,0.985,0.932,0.019,1,0,0,0
3664,89.0,1.0,"""6.07.2016""","""Community Fisheries Control Agency""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Cadec""","""A8-0068/2016""","""2015/0308/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0068&language=EN""","""Committee on Fisheries""","""Fisheries""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",563,95,50,27.0,26.0,205.0,48.0,7.0,66.0,181.0,3.0,0.386,0.542,0.928,0.96,0.135,0.985,0.948,0.058,1,0,0,0
3665,89.0,1.0,"""6.07.2016""","""Secretariat of the OLAF Supervisory Committee""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Gräßle""","""A8-0188/2016""","""2016/0064/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0188&language=EN""","""Committee on Budgetary Control""","""Budgetary control""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",670,34,6,62.0,46.0,209.0,48.0,17.0,65.0,179.0,44.0,0.886,0.958,0.946,0.96,0.327,0.97,0.937,0.846,1,0,0,0
3801,92.0,1.0,"""13.09.2016""","""EU-China Agreement relating to the accession of Croatia""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Iuliu Winkler""","""A8-0231/2016""","""2015/0298/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0231&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",590,41,35,59.0,23.0,198.0,44.0,6.0,61.0,163.0,36.0,0.843,0.479,0.896,0.88,0.115,0.91,0.853,0.692,1,0,0,0
3802,92.0,1.0,"""13.09.2016""","""EU-Uruguay Agreement relating to the accession of Croatia""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Zalba Bidegain""","""A8-0241/2016""","""2016/0058/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0241&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",587,38,37,58.0,23.0,198.0,45.0,7.0,61.0,163.0,32.0,0.829,0.479,0.896,0.9,0.135,0.91,0.853,0.615,1,0,0,0
3803,92.0,1.0,"""13.09.2016""","""Statistics on natural gas and electricity prices""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Kappel""","""A8-0184/2016""","""2015/0239/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0184&language=EN""","""Committee on Industry, Research and Energy""","""Industry, research & energy""","""vote: legislative resolution""",1.0,,0,"""RCV""","""+""",375,161,60,64.0,27.0,186.0,1.0,7.0,58.0,30.0,2.0,0.914,0.562,0.842,0.02,0.135,0.866,0.157,0.038,0,0,0,0
3853,93.0,1.0,"""14.09.2016""","""Protocol to the EU-Switzerland Agreement on the free movement of persons (accession of Croatia)""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Jazłowiecka""","""A8-0216/2016""","""2013/0321/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0216&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: consent""",1.0,,0,"""RCV""","""+""",602,63,29,43.0,19.0,200.0,46.0,7.0,62.0,178.0,47.0,0.614,0.396,0.905,0.92,0.135,0.925,0.932,0.904,1,0,1,0
3854,93.0,1.0,"""14.09.2016""","""Tripartite Social Summit for Growth and Employment""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Sógor""","""A8-0252/2016""","""2013/0361/APP""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0252&language=EN""","""Committee on Employment and Social Affairs""","""Employment & social affairs""","""vote: consent""",1.0,,0,"""RCV""","""+""",626,62,7,65.0,17.0,204.0,44.0,9.0,62.0,177.0,48.0,0.929,0.354,0.923,0.88,0.173,0.925,0.927,0.923,1,0,0,0
3855,93.0,1.0,"""14.09.2016""","""Economic Partnership Agreement between the EU and the SADC EPA States""","""***""","""Leg""","""Draft legislative resolution""","""s""","""Lambsdorff""","""A8-0242/2016""","""2016/0005/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0242&language=EN""","""Committee on International Trade""","""International trade""","""vote: consent""",1.0,,0,"""RCV""","""+""",417,216,66,64.0,4.0,181.0,0.0,5.0,57.0,106.0,0.0,0.914,0.083,0.819,0.0,0.096,0.851,0.555,0.0,0,0,0,0
3922,94.0,1.0,"""15.09.2016""","""Travel document for the return of illegally staying third-country nationals""","""***I""","""Leg""","""Draft legislative resolution""","""s""","""Halla-aho""","""A8-0201/2016""","""2015/0306/COD""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0201&language=EN""","""Committee on Civil Liberties, Justice and Home Affairs""","""Civil liberties, justice & home affairs""","""vote: legislative resolution""",1.0,,"""original text""","""RCV""","""+""",494,112,50,51.0,18.0,187.0,1.0,7.0,57.0,168.0,5.0,0.729,0.375,0.846,0.02,0.135,0.851,0.88,0.096,1,0,0,0
3945,96.0,1.0,"""04.10.2016""","""Conclusion on behalf of the EU of the Paris Agreement adopted under the UN Framework Convention on Climate Change""","""***""","""Leg""","""Draft legislative resolution""","""s""","""La Via""","""A8-0280/2016""","""2016/0184/NLE""","""http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2016-0280&language=EN""","""Committee on the Environment, Public Health and Food Safety""","""Environment & public health""","""vote: consent""",1.0,,0,"""RCV""","""+""",610,38,31,47.0,17.0,199.0,46.0,13.0,64.0,178.0,46.0,0.671,0.354,0.9,0.92,0.25,0.955,0.932,0.885,1,0,0,0
